Hugo_Symbol,gene length,silent,nonsense,splice site,missense,recurrent missense,normalized missense position entropy,frameshift indel,inframe indel,normalized mutation entropy,lost start and stop,missense to silent,non-silent to silent,inactivating p-value,entropy p-value,vest p-value,combined p-value,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,3'UTR,5'Flank,5'UTR,COULD_NOT_DETERMINE,DE_NOVO_START_IN_FRAME,DE_NOVO_START_OUT_FRAME,Frame_Shift_Del,Frame_Shift_Ins,IGR,In_Frame_Del,In_Frame_Ins,Intron,Missense_Mutation,Nonsense_Mutation,Nonstop_Mutation,RNA,START_CODON_INS,START_CODON_SNP,Silent,Splice_Site,Translation_Start_Site,DEL,DNP,INS,SNP,TNP,pnum,cadd_mean,cadd_var,proteome_mean,proteome_var,amp_mean,amp_var,amp_freq,del_mean,del_var,del_freq,abs_mean,abs_var,abs_freq,exp_mean,exp_var,methy_mean,methy_var,Phosphoproteome_mean_in_LUAD,Phosphoproteome_var_in_LUAD,class
ADAMTS13,4284.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1843278.0,263.0,0.03302484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.104,0.0,14.407114588857286,0.075396170532289,0.2320685714285714,0.0159469203809523,7.0,-0.2150699999999999,0.0106285580487804,42.0,0.2174983673469387,0.0111080439764455,49.0,2.842451658911359,0.0242431851070484,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
LINC01531,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,2.364,11.101472,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CFAP20,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.623,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
KCNJ1,1176.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4768717215069146,0.8299989279541168,194422.2,602.0,0.001182222,1.482420758890985e-06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,16.09,0.0,22.38831957824558,0.2732951570818658,0.2480591304347826,0.0224388033355731,23.0,-0.23884125,0.0100258940116666,16.0,0.2442774358974359,0.0169695748774628,39.0,2.3711728160691017,0.1358292254520303,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
TMEM200A,1476.0,0.0,0.0,0.0,0.75,0.0,1.0,0.25,0.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0916170407695831,0.3105944104445173,126083.3,954.0,0.02266047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3,22.4,12.610000000000005,22.38831957824558,0.2732951570818658,0.27268,0.0185819668666666,4.0,-0.2293189361702128,0.0097691456618871,47.0,0.2327198039215686,0.0102411493499607,51.0,3.240488810064611,0.0111161083775898,0.2086559976372889,0.0470859343827713,19.056247917573884,0.2306041621101852,0
LINC01151,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.438,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ZNF20,1599.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1025728.0,728.0,-0.01504777,9.658803742967551e-06,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5,9.3276,91.01386929999998,14.611183675478363,0.0891986825246574,0.1716766666666666,0.0020093035866666,6.0,-0.2222464,0.0134489957092244,50.0,0.2168282142857142,0.0124135839640259,56.0,2.950583137508339,0.0091353942589667,0.0792954551027338,0.0185272906494266,16.874254758060722,0.3326405195518881,0
JSRP1,996.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1603571.0,240.0,0.02653367,3.751154254067387e-06,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3.924,0.0,18.822253933187586,0.722382201396748,0.16772625,0.0024800322839285,8.0,-0.2180724999999999,0.0129644676465686,52.0,0.2113596666666666,0.0117986831727683,60.0,2.8206911728107764,0.1141364459645293,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
C4BPB,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.487,0.0,24.64659396618861,0.2617181085404786,0.2919877631578947,0.0261477869989298,76.0,-0.199505,0.0016629144499999,2.0,0.2896164102564102,0.025706681088245,78.0,2.843257706645521,0.1773676651728767,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
GOLGA8H,1899.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.2298322224775913,1.0,0.3292723081988805,0.6950510984733658,597317.7823636307,477.4336372847011,0.0172016246025543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,22.94,91.39520000000002,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.523529363226853,0.0451868664320799,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
BRAT1,2466.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3191828917969997,0.6836868854037839,783535.0,226.0,0.04747996,2.41771297144207e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,11.9935,264.7990845,24.33127289860231,0.0743760629871402,0.3348257142857143,0.033384524170046,63.0,-0.3390366666666667,0.0394533169333333,3.0,0.3350171212121212,0.0330584293962004,66.0,3.461969261918099,0.0043841704934867,0.0421676857667916,0.0121882502614549,20.918503782131136,0.2867330193582212,0
FASTKD1,2544.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.3615328994938539,0.7293572788295613,358153.5,404.0,0.02975339,3.707911168735255e-06,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,14.7065,137.5642845,21.21109496546871,0.1440733355782676,0.1868516,0.0050088489556666,25.0,-0.1826875,0.0099420262022727,12.0,0.1855010810810811,0.006380979321021,37.0,3.392581976504398,0.0030037339646726,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
SF3A2,1395.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0903179190751445,0.3074800757654726,1603571.0,240.0,0.02653367,0.0002723640320331,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,25.85,26.645000000000017,27.13434715875232,0.022862412847075,0.16260875,0.0029368934410714,8.0,-0.2180724999999999,0.0129644676465686,52.0,0.2106773333333333,0.0119165189012429,60.0,3.239997780265579,0.0069626127607106,0.0631130230027852,0.0153316848957361,18.317041278649786,0.2643211610376187,0
ZNFX1,5757.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0629603979097147,0.2370615976108429,886627.6,261.0,0.0496347,3.833818285087539e-07,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,26.8,10.580000000000007,23.575972944998465,0.0273994873105277,0.237475,0.0218554687914285,36.0,-0.241531111111111,0.0242760971111111,9.0,0.2382862222222222,0.0218015599831313,45.0,3.7280922680162014,0.0021447998218612,0.0607309142979968,0.0147301794459179,20.715476093356216,0.5110193164887934,0
ASGR1,876.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1682013.0,348.0,0.01452191,5.434980841448575e-05,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,11.43,0.0,22.38831957824558,0.2732951570818658,0.25511,0.0009007201,3.0,-0.2546270000000001,0.0161418059662318,70.0,0.2546468493150686,0.0154942600413242,73.0,2.62247078805253,0.0366161499741563,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CWC25,1278.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0360659285173296,0.1558916098999203,1198833.0,207.0,0.03698837,2.6682935461595446e-06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,27.633333333333336,24.863333333333337,22.37854454570337,0.0603104250681179,0.2093185,0.0047745375771794,40.0,-0.223178,0.0095802119733333,10.0,0.2120904,0.0055911338610612,50.0,3.466289085311395,0.0015381634423464,0.0488454294619422,0.0004754687920221,25.160066342151858,0.241374513185833,0
SS18L1,1191.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.141643059490085,0.4184766361905309,861466.4,288.0,-0.01282811,0.0001903081659702,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,24.6,0.0,21.3942472242726,0.4391210941522274,0.3024004444444444,0.0318160699816161,45.0,-0.2052266666666666,0.0081793383066666,6.0,0.2909682352941176,0.0298158952708235,51.0,3.4153336934032787,0.0045748725954453,0.036277788213426,0.0132959905137971,20.715476093356216,0.5110193164887934,0
LIX1,849.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,382123.4,614.0,0.03800934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,8.775,0.0,22.38831957824558,0.2732951570818658,0.2638839999999999,0.0117527755971428,15.0,-0.2317688571428571,0.018652922675126,35.0,0.2414034,0.0165217907045306,50.0,2.0227622009623474,0.1318360993663748,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
CGREF1,957.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0796114959000079,0.2810760907336292,1214097.0,238.0,0.049806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,16.174999999999997,44.65125000000001,20.85805836677087,0.5463837793061198,0.1873945454545454,0.0103557038545454,22.0,-0.1584733333333333,0.0023346159866666,6.0,0.1811971428571428,0.008632817095238,28.0,2.8175639998306807,0.1024509421615454,0.2227641080610252,0.0247020056526431,20.715476093356216,0.5110193164887934,0
RPN2,1896.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,787991.5,404.0,0.04449565,0.0001526991506015,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2.302,0.0,27.62882292101673,0.0864767343624286,0.2669964999999999,0.0436387660489743,40.0,-0.18621875,0.0034825870410714,8.0,0.2535335416666666,0.0376551124361259,48.0,3.850649436465941,0.0023810577077878,0.0599416302592476,0.0190737998184192,16.24148061430436,0.9750675480293476,0
RABL6,2193.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1921909.0,176.0,0.04378507,0.000128863744761,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.19,0.0,24.613796290601343,0.0462588858803987,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,3.514846882712334,0.0021242933943692,0.111738815274705,0.0075627682480767,24.98087883128324,0.0874070801544553,0
IGKV1D-16,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,10.7735,123.13512450000002,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ARL10,735.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,563059.1,347.0,0.03667531,5.0429673157144985e-06,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,8.703,0.0,22.38831957824558,0.2732951570818658,0.2879162857142857,0.0204735157946218,35.0,-0.1959331249999999,0.0079018486229166,16.0,0.2590588235294118,0.0181506257345882,51.0,3.2751719389375107,0.0075634883235526,0.0947482138762825,0.0271538091973784,20.715476093356216,0.5110193164887934,0
TRAV26-2,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,18.88,0.0,22.38831957824558,0.2732951570818658,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,2.8268395389809275,0.1110072453572397,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
WASHC1,2165.453500045633,0.2356042882615762,0.0526435572028951,0.0215204677495176,0.6686918741811249,0.0001376401614766,0.9998683014815472,0.0173268880750288,0.0015884226893291,0.9899449324980184,0.0026245018405281,1.2830489648823968,1.4740405976522657,0.8740974555764096,0.9997286520032856,0.5251519651795693,0.7527603621408234,597495.5325773084,477.3295061777369,0.0172158450890399,0.0001211400236943,19.50378753308388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,11.159,26.223281999999987,25.550660285936,0.0256972405933879,0.2439837577023083,0.0263409212213065,24.76814004376368,-0.2160694250770577,0.0154478404218812,23.714210664565275,0.2382575554713608,0.0220873076754659,48.45601750547046,3.278111168729873,0.0062493032965886,0.1239561871940229,0.0154937824171131,20.78029590591708,0.4820442500783933,0
PLRG1,1545.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.3496503496503496,0.7170704981929235,59882.62,1034.0,0.01982099,6.314438611435858e-05,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,32.0,0.0,25.51980842010112,0.0266991306712965,0.198047,0.0060066463788888,10.0,-0.2119325,0.008434892812037,28.0,0.2082784210526315,0.0076546650623044,38.0,3.511150504184575,0.0023060887712333,0.0456960216049535,0.0143851676661611,20.207883702502105,0.856699021968368,0
PRMT5,1914.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,0.2061430632859204,1.0,0.4768717215069146,0.8299989279541168,1177534.0,225.0,0.0338281,0.0011930699025081,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,32.03333333333333,63.203333333333305,26.49298780206736,0.0587766914432679,0.290730909090909,0.0372678534022727,33.0,-0.2111469230769231,0.0065391849730769,13.0,0.2682397826086956,0.0295579851977294,46.0,3.535290715791993,0.0034114165092424,0.0839478948818638,0.0133479818152127,13.797429875360294,1.081425135683261,0
KDM4B,3291.0,0.1666666666666666,0.1666666666666666,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.5,0.4512635379061372,1.0,0.8368200836820083,0.9858963894422376,993856.9,258.0,0.02599297,1.1059607020173564e-05,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,7,14.957714285714284,193.2228885714286,23.794338824453085,0.0717581592455633,0.1798783333333333,0.0026694557366666,6.0,-0.2207320754716981,0.0137438888129172,53.0,0.2165774576271186,0.0127073323503214,59.0,3.4456116411347097,0.0027689295028201,0.0910999936664855,0.0067883819387268,20.99666666560224,0.3070061443067848,0
DHX38,3684.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,414449.0,479.0,0.009373628,7.394875415496609e-05,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.069,0.0,24.91366188785019,0.0331440680769657,0.2374811538461538,0.0158687283626153,26.0,-0.2021710344827586,0.0068766432667487,29.0,0.2188630909090909,0.011228829206936,55.0,3.5633197526357985,0.0013750243418321,0.056818514420051,0.003565989051903,20.373185038227057,0.3960632695703937,0
IRF8,1281.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.5446623093681917,0.8755932964043021,407769.6,461.0,0.02664756,2.957015470534702e-05,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3,17.519666666666666,227.27406033333327,22.883661096113048,0.0913052707522398,0.2374147619047619,0.0102219230361904,21.0,-0.2047760526315789,0.0063625656299431,38.0,0.2163932203389831,0.0078321004256575,59.0,3.411278580671223,0.0093605811072319,0.1824539381725848,0.0169098295929581,23.1218566074162,0.3251511740453019,0
BRPF3,3618.0,0.25,0.0,0.25,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.5,0.2213858755811379,1.0,0.8795074758135444,0.9924302680460853,821542.7,358.0,0.03052908,4.235285486673562e-07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4,21.78925,118.71565558333334,21.191996537269915,0.066741021538572,0.196620303030303,0.0063979340967803,33.0,-0.17923375,0.0054044957410714,8.0,0.1932278048780487,0.0061127957075609,41.0,3.529407433836745,0.0056798781539647,0.079307154565574,0.0052399294174029,22.67161411899109,0.1409720775790609,0
CLEC4F,1770.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,0.1559089491736825,0.4456630965498849,596621.5,629.0,0.02427436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4,11.94425,16.501932249999996,22.38831957824558,0.2732951570818658,0.198727619047619,0.0068994470990476,21.0,-0.1684314285714285,0.008192065047619,7.0,0.1911535714285714,0.0071096330682539,28.0,2.311576981555433,0.2313293855307407,0.1239561871940229,0.0154937824171131,20.715476093356216,0.5110193164887934,0
ODF2,2682.0,0.2,0.2,0.0,0.6,0.0,1.0,0.0,0.0,1.0,0.0,1.5,2.0,0.4293688278231,1.0,0.7347538574577517,0.9612194883683536,1916608.0,160.0,0.03532027,3.454968411607342e-05,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5,24.58833333333333,49.198976666666674,22.38831957824558,0.2732951570818658,0.182444,0.00475232148,5.0,-0.2067034042553191,0.0101711940577243,47.0,0.2043707692307692,0.0095988993013574,52.0,3.5043786124137,0.0027330391078471,0.0496647611408016,0.01327112288986,22.606066871156948,0.1709364320396512,0
MBOAT1,1488.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6293266205160478,0.9207708543452352,127205.0,592.0,0.0006712582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,20.3,0.0,21.034063724207524,0.2787802946840138,0.2228961764705883,0.0208986619637254,34.0,-0.2132514285714286,0.0037537670809523,7.0,0.2212495121951219,0.017817960594756,41.0,3.505955593800891,0.0069266685666173,0.0557906844270581,0.0070613960338101,20.715476093356216,0.5110193164887934,0
